665640,9001-13-0222,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","Remplacement d'un ponceau sous la route 220, au marais du lac Brompton (Canton d'Orford)",C02 - Ouvrages de génie civil,72190000,2013-10-21 00:00,Lambert et Grenier inc.,Notre-Dame-du-Bon-Conseil,QC,CAN,1142184994,881493.0,0,1020652.52,0,139661.45,0,1160313.97
667633,P0057457,Université Concordia,ARCHIVES - Services conseils en gestion de projets ,"S8 - Contrôle de la qualité, essais et inspections et services de représentants techniques",80100000,2013-08-15 00:00,Cofomo inc.,Montréal,QC,CAN,1142126664,82800.0,0,94530.0,0,12530.0,0,107060.0
668028,P09006DS-02,Université du Québec à Montréal (SPI),Travaux correctifs à la ventilation du DS - Phase I,S3 - Services d'architecture et d'ingénierie,81100000,2012-07-12 00:00,PAGEAU MOREL inc.,Montréal,QC,CAN,1144576254,34235.05,0,34241.62,0,5367.0,0,39608.62
668088,P10004HH-02,Université du Québec à Montréal (SPI),Réfection des toitures aux pavillons Hubert-Aquin et Judith-Jasmin,S3 - Services d'architecture et d'ingénierie,81200000,2012-11-20 00:00,Bergeron Bouthillier architectes,Laval,QC,CAN,3364829583,228241.1,0,0.0,0,0.0,0,228241.1
668173,25-2044P,Commission scolaire de Montréal / BDA,Humidification des systèmes de ventilation.,C01 - Bâtiments,72102300,2013-10-29 00:00,Neve Refrigeration Inc,Longueuil,QC,CAN,1142956318,134850.0,0,155093.6,0,20243.6,0,175337.2
668566,P11054HH-01,Université du Québec à Montréal (SPI),Campus Est - travaux été 2012 - Projet 1,S3 - Services d'architecture et d'ingénierie,81200000,2012-04-10 00:00,Bergeron Bouthillier architectes,Laval,QC,CAN,3364829583,27039.23,0,30165.0,0,3626.0,0,33791.0
668577,891709,Centre Hospitalier de l'Université de Montréal. CHUM,Honoraires professionnels de gestion médico-administrative,S7 - Services de santé et services sociaux,80000000,2013-09-06 00:00,M.D. 9181-7700 Québec inc.,Laval,QC,CAN,,303304.0,0,305684.0,0,39000.0,0,344684.0
668581,883733,Centre Hospitalier de l'Université de Montréal. CHUM,Honoraires professionnels de gestion médico-administrative,S7 - Services de santé et services sociaux,80000000,2013-09-06 00:00,Dre Michèle De Guise,Saint-Lambert. (Montérégie),QC,CAN,,239959.0,0,142523.92,0,126903.29,0,269427.21
668585,8901234,Centre Hospitalier de l'Université de Montréal. CHUM,Honoraires professionnels de gestion médico-administrative,S7 - Services de santé et services sociaux,,2013-09-06 00:00,Dre Emmanuelle Jourdenais Inc.,Mont-Saint-Grégoire,QC,CAN,,133277.0,0,195677.0,0,50700.0,0,246377.0
668599,975083,Centre Hospitalier de l'Université de Montréal. CHUM,Honoraires professionnels de gestion médico-administrative,S7 - Services de santé et services sociaux,,2013-09-06 00:00,Dr Salim Lahoud Ophtalmologiste,Montréal,QC,CAN,,73124.0,0,128591.0,0,45066.71,0,173657.71
668608,P12039SU-01,Université du Québec à Montréal (SPI),PDI - Relocalisation du département de psychologie au pavillon Sherbrooke Ouest (SU),S3 - Services d'architecture et d'ingénierie,81200000,2012-08-27 00:00,FSA Architecture Inc.,Montréal,QC,CAN,1168743103,202175.0,0,0.0,0,0.0,0,202175.0
668630,894469,Centre Hospitalier de l'Université de Montréal. CHUM,Honoraires professionnels de gestion médico-administrative,S7 - Services de santé et services sociaux,,2013-09-06 00:00,Dr Mathieu Schmittbuhl,Strasbourg,,FR,,33264.0,0,40213.5,0,6949.5,0,47163.0
668726,13-1930,Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale 1,Aménagement d'une réserve au local N-2750,C01 - Bâtiments,72100000,2013-10-22 00:00,Construction Sipalco inc.,Saint-Rédempteur,QC,CAN,1162959564,56000.0,0,62997.12,0,6997.12,0,69994.24
668744,INV130826-01,Commission scolaire des Navigateurs,École de la Clé-d'Or - Travaux de démolition,C01 - Bâtiments,72103003,2013-09-10 00:00,Constructions Jacques Dubois & Fils Inc,Lévis,QC,CAN,1143732866,208700.0,0,230359.0,0,21658.51,0,252017.51
668772,P12042PK-01,Université du Québec à Montréal (SPI),PDI - Réaménagements divers de la Faculté des sciences au pavillon Président-Kennedy (PK),S3 - Services d'architecture et d'ingénierie,81200000,2012-08-14 00:00,Bergeron Bouthillier architectes,Laval,QC,CAN,3364829583,31195.5,0,42405.0,0,11209.8,0,53614.8
668789,P12043SH-02,Université du Québec à Montréal (SPI),PDI - Relocalisation de la clinique de psychologie au SH,S3 - Services d'architecture et d'ingénierie,81100000,2012-07-31 00:00,Les Consultants S.M. inc. (bureau des offres),Longueuil,QC,CAN,1143019660,25434.0,0,29209.0,0,3775.0,0,32984.0
669222,6301-10-FE06,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-09-GE01 Programme de contrats à exécution sur demande en ingénierie des ponts - DT Gaspésie-Îles-de-la-Madeleine (débutant 2009-01-01 au 2009-03-,S14 - Services publics,81100000,2010-11-10 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,96100.0,0,140100.0,0,44000.0,0,184100.0
669228,6301-10-HE09,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-09-GE01 Programme de contrats à exécution sur demande en ingénierie des ponts - DT Gaspésie-Îles-de-la-Madeleine (débutant 2009-01-01 au 2009-03-,S14 - Services publics,81100000,2010-07-15 00:00,BPR - Infrastructure inc.,Gaspé,QC,CAN,1161581104,89088.0,89088.0,78706.97,0,0,0,78706.97
669231,6301-10-HE12,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-09-GE01 Programme de contrats à exécution sur demande en ingénierie des ponts - DT Gaspésie-Îles-de-la-Madeleine (débutant 2009-01-01 au 2009-03-,S14 - Services publics,81100000,2010-07-14 00:00,BPR - Infrastructure inc.,Gaspé,QC,CAN,1161581104,158542.0,0,0,0,17679.309999999998,0,176221.31
669235,6301-11-FE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2011-06-02 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,52664.0,0,63078.17,0,16394.83,0,79473.0
669257,6301-12-FA03,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","6301-12-GA01 - Progr. de contrats à exécution sur dem. en ingénierie routière pour effectuer des mandats de prépar. de plans et devis, pour la région ",S14 - Services publics,81100000,2012-04-29 00:00,Dessau inc.,Gaspé,QC,CAN,,101896.0,0,144674.5,0,55600.0,0,200274.5
669260,6301-12-FI02,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-05-16 00:00,Norda Stelo inc.,Bonaventure,QC,CAN,1165310831,54155.0,54155.0,6826.0,0,0,0,6826.0
669265,6301-12-HE08,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-03-27 00:00,WSP Canada inc.,Gaspé,QC,CAN,1148357057,101616.0,101616.0,66494.0,0,0,0,66494.0
669267,6301-12-HE19,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-05-16 00:00,BPR - Infrastructure inc.,Gaspé,QC,CAN,1161581104,83155.0,0,120623.35,0,2733.0,0,123356.35
669282,6406-10-FE02,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6401-10-GE01; Programme de contrats à exécution sur demande en ingénierie des ponts pour la région administrative du Centre-du-Québec.,S14 - Services publics,81100000,2012-03-28 00:00,BPR - Infrastructure inc.,Nicolet,QC,CAN,1161581104,92932.61,0,113113.07,0,18304.46,0,131417.53
669304,6407-08-FE10,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6401-07-GE01; Programme de qualification en ingénierie des ponts pour le Centre-du-Québec.,S14 - Services publics,81100000,2011-01-28 00:00,Genivar inc.,Drummondville,QC,CAN,,47839.11,0,54347.11,0,6508.0,0,60855.11
669318,6407-12-FA01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6401-11-GA01 Programme de contrats à exécution sur demande en génie routier pour la région administrative du Centre-du-Québec.,S14 - Services publics,81100000,2012-06-21 00:00,Pluritec ltée,Victoriaville,QC,CAN,,51274.71,0,68478.94,0,17204.23,0,85683.17
669349,6501-11-FE04,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2011-10-28 00:00,SNC-Lavalin inc.,Rimouski,QC,CAN,,73813.0,0,109715.53,0,35902.53,0,145618.06
669352,6501-11-FE08,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2011-11-21 00:00,Genivar inc.,Rivière-du-Loup,QC,CAN,,57840.0,0,64063.82,0,6223.82,0,70287.64
669354,6501-11-FE10,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2011-11-21 00:00,BPR - Infrastructure inc.,Rimouski,QC,CAN,1161581104,25204.0,0,35936.0,0,10732.0,0,46668.0
669356,6501-11-HA14,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-09-GA01 - Programme de contrats à exécution sur demande en génie routier - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2011-06-01 00:00,BPR - Infrastructure inc.,Rimouski,QC,CAN,1161581104,100000.0,0,0,0,932.4100000000001,0,100932.41
669368,6501-12-HE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2012-01-30 00:00,BPR - Infrastructure inc.,Rimouski,QC,CAN,1161581104,161713.0,175700.0,175623.79,0,0,0,175623.79
669399,6603-11-GZ01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","6603-08-GA01 Programme de qualification de la direction de la Chaudière-Appalaches pour des mandats de préparation de plans et devis, d'estimations et",S14 - Services publics,81100000,2011-08-26 00:00,Cima+ S.E.N.C.,Lévis,QC,CAN,,166579.0,0,208261.0,0,46682.0,0,254943.0
669430,6603-12-HA16,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6603-12-GA01 - Programme de contrats à exécution sur demande en génie routier pour la région administrative de la Chaudière-Appalaches.,S14 - Services publics,81100000,2012-05-09 00:00,"Roche ltée, Groupe-Conseil",Lévis,QC,CAN,1165310831,60100.0,0,69529.6,0,9429.6,0,78959.20000000001
669436,6603-12-HE12,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6603-11-GE01 - Programme de contrats à exécution sur demande en ingénierie des ponts pour la direction de la Chaudière-Appalaches,S14 - Services publics,81100000,2012-06-28 00:00,"Roche ltée, Groupe-Conseil",Lévis,QC,CAN,1165310831,96323.0,0,107813.75,0,11490.75,0,119304.5
669460,6703-11-FA02,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6703-08-GA01 - Relance Programme de contrats à exécution sur demande pour effectuer des mandats génie routier pour la région administrative de Côte-No,S14 - Services publics,81100000,2011-03-30 00:00,"Roche ltée, Groupe-Conseil",Sept-Iles,QC,CAN,1165310831,129600.0,0,160499.5,0,8436.46,0,168935.96
669493,6805-12-HE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",SIC6805-10-GE13 - Programme de contrat à exécution sur demande relatifs à l'ingénierie des ponts pour la région administrative du Saguenay--Lac Saint-,S14 - Services publics,81100000,2012-04-30 00:00,BPR - Infrastructure inc.,Saguenay,QC,CAN,1161581104,236636.08,0,317225.54,0,100486.2,0,417711.74
669504,7006-11-FE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",7001-10-GE01; Programme de contrats à exécution sur demande en ingénierie des ponts pour la région administrative de la Mauricie.,S14 - Services publics,81100000,2011-09-14 00:00,"Roche ltée, Groupe-Conseil",Shawinigan,QC,CAN,1165310831,47285.25,0,64388.6,0,17103.35,0,81491.95
669509,7006-12-HA01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",7001-11-GA01 Programme de contrats à exécution sur demande en génie routier pour la région administrative de la Mauricie.,S14 - Services publics,81100000,2012-04-12 00:00,Pluritec ltée,Trois-Rivières,QC,CAN,,201316.69,0,233530.05,0,36089.61,0,269619.66
669523,7007-11-FE06,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",7001-10-GE01; Programme de contrats à exécution sur demande en ingénierie des ponts pour la région administrative de la Mauricie.,S14 - Services publics,81100000,2011-11-01 00:00,Dessau inc.,Trois-Rivières,QC,CAN,,113031.2,113031.2,112807.7,0,0,0,112807.7
669534,7007-12-AI01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",7001-10-GE01; Programme de contrats à exécution sur demande en ingénierie des ponts pour la région administrative de la Mauricie.,S14 - Services publics,81100000,2012-05-24 00:00,Dessau inc.,Trois-Rivières,QC,CAN,,117186.0,0,141824.48,0,32451.0,0,174275.48
669545,7007-12-HE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",7001-11-GA01 Programme de contrats à exécution sur demande en génie routier pour la région administrative de la Mauricie.,S14 - Services publics,81100000,2012-06-13 00:00,Genivar inc.,Trois-Rivières,QC,CAN,,202317.0,0,242604.16,0,40303.0,0,282907.16000000003
669552,7007-12-KA09,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",7001-09-KZ01; Programme de contrats à exécution sur demande en ingénierie des sols et matériaux pour effectuer des mandats relatifs à l'assurance qual,S14 - Services publics,81100000,2012-05-05 00:00,Groupe Qualitas inc.,Trois-Rivières,QC,CAN,1166291337,39733.0,0,47287.51,0,7554.51,0,54842.020000000004
669574,7103-11-KB15,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC 7103-10-KZ01 - Programme de contrats à exécution sur demande en assurance qualité, prép. de devis et surv., divers projets, diverses mun. de la DC",S14 - Services publics,81100000,2011-09-05 00:00,LVM inc.,Québec,QC,CAN,,36178.29,0,48067.05,0,11888.76,0,59955.810000000005
669588,7103-12-HA19,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","7103-12-GA01 - Programme de contrats à exécution sur demande en génie civil, spécialité génie routier, divers projets et diverses municipalités de la ",S14 - Services publics,81100000,2012-05-29 00:00,Genivar inc.,Québec,QC,CAN,,161685.0,0,186373.91,0,24688.91,0,211062.82
669591,7103-12-HE13,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC 7103-11-GE01 - Programme de contrats à exécution sur demande en ingénierie des ponts, divers projets et diverses municipalités de la Direction De ",S14 - Services publics,81100000,2012-04-23 00:00,CIMA +,Québec,QC,CAN,,212468.65,0,243089.9,0,30621.25,0,273711.15
669593,7103-12-KA08,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC 7103-10-KZ01 - Programme de contrats à exécution sur demande en assurance qualité, prép. de devis et surv., divers projets, diverses mun. de la DC",S14 - Services publics,81100000,2012-05-31 00:00,Laboratoires d'Expertises de Québec ltée,Québec,QC,CAN,,133703.78,0,149363.5,0,28334.66,0,177698.16
669594,7103-12-KA09,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC 7103-10-KZ01 - Programme de contrats à exécution sur demande en assurance qualité, prép. de devis et surv., divers projets, diverses mun. de la DC",S14 - Services publics,81100000,2012-05-29 00:00,LVM inc.,Québec,QC,CAN,,103564.74,0,128740.3,0,58875.0,0,187615.3
669596,7103-12-KA16,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC 7103-10-KZ01 - Programme de contrats à exécution sur demande en assurance qualité, prép. de devis et surv., divers projets, diverses mun. de la DC",S14 - Services publics,81100000,2012-06-19 00:00,Groupe Qualitas inc.,Québec,QC,CAN,1166291337,141187.75,0,161174.3,0,30838.62,0,192012.91999999998
669600,7103-12-QZ10,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC 7103-10-KZ01 - Programme de contrats à exécution sur demande en assurance qualité, prép. de devis et surv., divers projets, diverses mun. de la DC",S14 - Services publics,81100000,2012-06-28 00:00,Groupe Qualitas inc.,Québec,QC,CAN,1166291337,177777.77,0,175382.89,0,18321.6,0,193704.49000000002
669602,7105-12-AB03,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","7103-12-GA01 - Programme de contrats à exécution sur demande en génie civil, spécialité génie routier, divers projets et diverses municipalités de la ",S14 - Services publics,81100000,2012-06-12 00:00,Dessau inc.,Québec,QC,CAN,,48476.0,0,60595.0,0,12119.0,0,72714.0
669624,8503-10-FA03,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",SIC8503-08-GA01 Programme des contrats d'exécution sur demande - génie routier,S14 - Services publics,81100000,2010-10-29 00:00,Axor experts-conseils inc.,Montréal,QC,CAN,,30388.5,0,35383.5,0,4995.0,0,40378.5
669657,8503-12-AI03,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","SIC8503-12-GA01 Effectuer sur demande des mandats d'analyse, d'étude, de préparation d'avant-projets, de plans, de devis, d'estimation et de toute aut",S14 - Services publics,81100000,2012-04-10 00:00,Cima+,Montréal,QC,CAN,3340563140,175000.0,175000.0,126982.84,0,0,0,126982.84
669704,8603-12-HE11,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","8701-10-GE01 - Programme de contrats à exécution sur demande de services professionnels, spécialité en ingénierie des ponts pour la région administrat",S14 - Services publics,81100000,2012-06-20 00:00,Axor experts-conseils inc.,Lemoyne,QC,CAN,,78523.0,0,91523.0,0,13000.0,0,104523.0
669832,8903-11-HA16,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",SIC8901-08-GA01 Programme de contrats à exécution sur demande dans la spécialité génie routier,S14 - Services publics,81100000,2011-08-31 00:00,"Consultants SM inc., Les",Gatineau,QC,CAN,,152250.0,0,191546.26,0,40139.0,0,231685.26
669833,8903-11-HA18,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",SIC8901-08-GA01 Programme de contrats à exécution sur demande dans la spécialité génie routier,S14 - Services publics,81100000,2011-08-31 00:00,"Consultants SM inc., Les",Gatineau,QC,CAN,,120000.0,0,150896.31,0,31943.0,0,182839.31
669839,8903-12-FE04,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",8901-11-GE01 Programme de contrats à exécution sur demande en ingénierie des ponts / volets préparation de projets et surveillance / inspection et inv,S14 - Services publics,81100000,2012-06-05 00:00,Cima+ S.E.N.C.,Gatineau,QC,CAN,,46018.5,0,57173.36,0,11154.86,0,68328.22
669874,9001-12-HE39,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","9001-11-GE01 - Programme de contrats à exécution sur demande en ingénierie des ponts pour effectuer des mandats de préparation de plans et devis, d'in",S14 - Services publics,81100000,2012-05-04 00:00,CIMA +,Sherbrooke,QC,CAN,,211915.0,0,277963.28,0,71914.0,0,349877.28
669889,9103-09-FA19,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","9103-08-GA10 - Contrat à exécution sur demande, génie routier",S14 - Services publics,81100000,2010-03-17 00:00,Stantec Experts-Conseils ltée,Val-d'Or,QC,CAN,1170241336,47875.0,47875.0,33653.77,0,0,0,33653.77
669946,6301-12-FE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-10-01 00:00,Genivar inc.,Gaspé,QC,CAN,,97601.0,0,118939.93,0,21338.93,0,140278.86
669950,6301-12-FE06,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-11-26 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,72453.0,0,129742.53,0,32525.83,0,162268.36
669954,6301-12-HE03,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-07-04 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,216935.35,0,216935.35,0,79196.68,0,296132.03
669957,6301-12-HE15,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2012-07-17 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,84111.0,0,102378.88,0,18267.88,0,120646.76000000001
669968,6301-13-FE01,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2013-03-25 00:00,Cima+,Chandler,QC,CAN,3340563140,25154.0,0,97433.89,0,72279.89,0,169713.78
669969,6301-13-FE04,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2013-06-19 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,74906.0,0,135729.28,0,60823.28,0,196552.56
669976,6301-13-HE02,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2013-04-16 00:00,BPR - Infrastructure inc.,Gaspé,QC,CAN,1161581104,163393.0,0,0,0,29316.12,0,192709.12
669977,6301-13-HE03,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2013-05-21 00:00,"Roche ltée, Groupe-Conseil",Gaspé,QC,CAN,1165310831,109464.32,0,187172.3,0,140219.03,0,327391.32999999996
669984,6301-13-HE11,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6301-11-GE01 Programme à exécution sur demande - DT Gaspésie-Îles-de-la-Madeleine Ingénierie des ponts,S14 - Services publics,81100000,2013-08-23 00:00,BPR - Infrastructure inc.,Gaspé,QC,CAN,1161581104,96709.0,0,100720.37,0,12818.21,0,113538.57999999999
670017,6401-12-FE04,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6401-10-GE01; Programme de contrats à exécution sur demande en ingénierie des ponts pour la région administrative du Centre-du-Québec.,S14 - Services publics,81100000,2012-10-10 00:00,Genivar inc.,Drummondville,QC,CAN,,107695.0,0,109157.63,0,24000.0,0,133157.63
670041,6406-12-HE09,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6401-10-GE01; Programme de contrats à exécution sur demande en ingénierie des ponts pour la région administrative du Centre-du-Québec.,S14 - Services publics,81100000,2012-12-06 00:00,Pluritec ltée,Victoriaville,QC,CAN,,126616.72,0,256812.71,0,138142.0,0,394954.70999999996
670096,6501-12-FE08,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2012-10-22 00:00,BPR - Infrastructure inc.,Rimouski,QC,CAN,1161581104,65837.0,0,73707.89,0,7870.89,0,81578.78
670121,6501-13-FE02,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2013-03-21 00:00,CIMA +,Rimouski,QC,CAN,,25324.0,0,68434.72,0,43110.72,0,111545.44
670122,6501-13-FE08,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2013-07-15 00:00,CIMA +,Rimouski,QC,CAN,,85529.0,0,147869.49,0,62340.49,0,210209.97999999998
670126,6501-13-HA06,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)","6501-12-GA01 - Programme de contrats à exécution sur demande en ingénierie routière pour effectuer des mandats de prép. de plans et devis et d'esti., ",S14 - Services publics,81100000,2013-07-16 00:00,BPR - Infrastructure inc.,Rimouski,QC,CAN,1161581104,60000.0,0,81645.77,0,25197.77,0,106843.54000000001
670131,6501-13-HE05,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6501-11-GE01 Programme de contrats à exécution sur demande - DT Bas-Saint-Laurent,S14 - Services publics,81100000,2013-08-01 00:00,CIMA +,Rimouski,QC,CAN,,84580.0,0,99293.54,0,14713.54,0,114007.07999999999
670207,6603-12-FE48,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6603-11-GE01 - Programme de contrats à exécution sur demande en ingénierie des ponts pour la direction de la Chaudière-Appalaches,S14 - Services publics,81100000,2013-01-17 00:00,BPR - Infrastructure inc.,Charny,QC,CAN,1161581104,66966.0,0,74589.03,0,7623.03,0,82212.06
670221,6603-12-HA24,"Ministère des Transports, de la Mobilité durable et de l'Électrification des transports (Direction des contrats de construction et de services)",6603-12-GA01 - Programme de contrats à exécution sur demande en génie routier pour la région administrative de la Chaudière-Appalaches.,S14 - Services publics,81100000,2012-08-10 00:00,AECOM Consultants Inc.,Lévis,QC,CAN,,74060.0,0,84060.0,0,10000.0,0,94060.0
